,Discharge,Sediment_Load_tonnes_day,Rainfall,Monthly_Sediment_Yield_tons_ha
1997-08-01,196.73006451612906,731574.2175840001,312.1,4.39647967298077
1997-09-01,125.08203333333334,335213.95104,237.6,2.0145069173076924
1997-10-01,63.55812903225806,121143.206016,196.4,0.7280240746153845
1997-11-01,35.669999999999995,44486.305488000005,55.8,0.26734558586538465
1997-12-01,10.542,6633.305136000001,17.0,0.03986361259615385
1998-01-01,4.4792903225806455,2159.519616,7.9,0.012977882307692309
1998-02-01,2.5311071428571426,1080.004752,0.2,0.006490413173076923
1998-03-01,1.852290322580645,905.39856,10.2,0.005441097115384615
1998-04-01,1.2846000000000002,620.695872,34.6,0.0037301434615384615
1998-05-01,10.134677419354839,14210.682768,184.3,0.08540073778846154
1998-06-01,64.29943333333333,150099.381504,290.9,0.9020395523076923
1998-07-01,142.69648387096774,433600.428672,391.59999999999997,2.605771806923077
1998-08-01,184.56412903225808,664360.195968,389.5,3.9925492546153847
1998-09-01,153.73146666666665,465270.435936,283.4,2.7960963698076924
1998-10-01,96.1386129032258,239885.93361600002,167.0,1.4416221972115386
1998-11-01,18.317433333333334,13268.585376,18.8,0.07973909480769231
1998-12-01,6.541225806451613,3055.07376,9.9,0.01835981826923077
1999-01-01,3.7180967741935484,1820.804832,14.5,0.01094233673076923
1999-02-01,2.1382142857142856,915.6278880000001,0.2,0.005502571442307693
1999-03-01,1.4334193548387097,691.068672,5.3,0.004153056923076923
1999-04-01,1.7079333333333333,903.5517600000001,61.5,0.005429998557692308
1999-05-01,8.909709677419356,9168.043968000002,211.8,0.05509641807692309
1999-06-01,57.74303333333333,114974.99121600001,312.1,0.6909554760576924
1999-07-01,163.04058064516127,526287.632904,374.6,3.1627862554326924
1999-08-01,186.85551612903225,660741.63048,339.6,3.970803067788462
1999-09-01,127.08083333333335,346809.273408,253.3,2.084190345
1999-10-01,122.52325806451613,350410.119336,237.5,2.1058300440865385
1999-11-01,19.662333333333333,16032.933936000001,57.0,0.0963517664423077
1999-12-01,7.599064516129032,4105.588032000001,33.1,0.024673005000000005
2000-01-01,3.423967741935484,1650.735936,0.0,0.009920288076923077
2000-02-01,2.0260344827586207,860.0256,4.7,0.005168423076923077
2000-03-01,1.4889354838709679,712.538208,12.899999999999999,0.004282080576923078
2000-04-01,3.0965333333333334,1834.179552,86.6,0.011022713653846154
2000-05-01,6.078548387096775,5615.372304,142.3,0.03374622778846154
2000-06-01,49.0447,92712.22156800001,338.4,0.5571647930769231
