Date,Discharge,Temperature,Rainfall,ETo
4/13/1990 0:00,0.36,17.75,0,3.357818613
4/14/1990 0:00,0.35,17.5,0,3.983216469
4/15/1990 0:00,0.39,17.75,0.26,4.077825994
4/16/1990 0:00,0.42,18.15,0.26,3.797979305
4/17/1990 0:00,0.42,16.65,0,3.707339065
4/18/1990 0:00,0.37,18.15,0.56,3.707339065
4/19/1990 0:00,0.32,17.95,1.52,3.797979305
4/20/1990 0:00,0.36,16.65,0.26,3.889936334
4/21/1990 0:00,0.36,17.95,0,3.529983539
4/22/1990 0:00,0.31,18.15,0,3.707339065
4/23/1990 0:00,0.27,18.15,6.98,3.707339065
4/24/1990 0:00,0.3,18,4.54,3.797979305
4/25/1990 0:00,0.27,18.15,2.12,3.190792638
4/26/1990 0:00,0.3,18.15,2.12,3.618009269
4/27/1990 0:00,0.27,17.95,2.74,3.443255467
4/28/1990 0:00,0.3,18.15,0.12,3.028853438
4/29/1990 0:00,0.32,18.15,0.12,3.357818613
4/30/1990 0:00,0.4,17.35,0.12,3.357818613
5/1/1990 0:00,0.34,17.3,0.46,3.125409485
5/2/1990 0:00,0.4,17.3,0.46,3.816265165
5/3/1990 0:00,0.39,17.55,2.94,3.725362074
5/4/1990 0:00,0.46,17.3,0.46,3.635770698
5/5/1990 0:00,0.44,17.45,1.28,3.725362074
5/6/1990 0:00,0.53,17.9,0.46,3.908486311
5/7/1990 0:00,0.64,16.8,2.3,3.816265165
5/8/1990 0:00,0.58,16.8,1.14,3.125409485
5/9/1990 0:00,0.6,17.3,1.74,3.125409485
5/10/1990 0:00,0.52,18.3,7.4,2.965490265
5/11/1990 0:00,0.61,17,6,2.810583863
5/12/1990 0:00,0.62,18.3,0.46,2.734993771
5/13/1990 0:00,0.55,17.9,0.46,3.374802997
5/14/1990 0:00,0.45,17.5,1.06,3.290394459
5/15/1990 0:00,0.48,17.9,0.46,3.290394459
5/16/1990 0:00,0.49,16.7,1.16,3.374802997
5/17/1990 0:00,0.48,17.7,1.16,3.374802997
5/18/1990 0:00,0.43,16.7,1.08,3.207265466
5/19/1990 0:00,0.39,17.55,1.26,3.044819951
5/20/1990 0:00,0.38,17.7,0.46,2.810583863
5/21/1990 0:00,0.41,17.55,0.46,3.290394459
5/22/1990 0:00,0.38,16.7,1.4,3.290394459
5/23/1990 0:00,0.41,16.7,1.46,3.374802997
5/24/1990 0:00,0.39,18.05,4.98,3.290394459
5/25/1990 0:00,0.31,16.7,0.82,2.887413792
5/26/1990 0:00,0.33,16.7,0.82,3.374802997
5/27/1990 0:00,0.79,17.55,0.46,2.965490265
5/28/1990 0:00,1.12,16.7,0.46,3.125409485
5/29/1990 0:00,1.07,16.7,0.46,3.125409485
5/30/1990 0:00,0.92,17.45,0.94,2.810583863
5/31/1990 0:00,0.8,17.5,0.94,2.734993771
6/1/1990 0:00,1.19,17.7,0.6,3.157999535
6/2/1990 0:00,1.15,17.7,0.32,3.076904213
6/3/1990 0:00,0.88,16.9,0.72,3.324003964
6/4/1990 0:00,0.68,17.7,2.72,2.690232035
6/5/1990 0:00,0.79,17.4,0.52,2.616611645
6/6/1990 0:00,1.11,17.85,0.94,2.544213487
6/7/1990 0:00,1.07,16.8,0.94,2.997071382
6/8/1990 0:00,1.06,16.8,4.54,2.690232035
6/9/1990 0:00,1.43,17.7,3.38,3.076904213
6/10/1990 0:00,1.14,17.9,0.84,2.918494422
6/11/1990 0:00,1.11,16.9,5.46,2.997071382
6/12/1990 0:00,0.81,17.9,2.72,2.918494422
6/13/1990 0:00,0.6,17.85,2.96,2.841166677
6/14/1990 0:00,0.51,16.8,2.28,2.841166677
6/15/1990 0:00,0.51,17.85,3.78,2.690232035
6/16/1990 0:00,0.52,16.8,10.48,2.616611645
6/17/1990 0:00,0.62,16.4,10.52,2.334283807
6/18/1990 0:00,0.52,16.8,1.72,2.334283807
6/19/1990 0:00,0.51,16.9,2.02,2.841166677
6/20/1990 0:00,0.52,16.4,1.8,3.157999535
6/21/1990 0:00,0.68,16.9,4.28,2.997071382
6/22/1990 0:00,0.7,16.8,5.04,3.408926141
6/23/1990 0:00,0.6,16.8,0.98,3.157999535
6/24/1990 0:00,0.59,16.9,2.84,2.544213487
6/25/1990 0:00,0.77,16.8,3.3,2.616611645
6/26/1990 0:00,0.89,16.8,5.64,2.690232035
6/27/1990 0:00,1.05,16.9,8.58,2.765081458
6/28/1990 0:00,2.1,16.8,13.8,2.918494422
6/29/1990 0:00,9.69,16.8,22.58,3.240363935
6/30/1990 0:00,5.56,17.4,11.36,3.408926141
7/1/1990 0:00,3.73,15.6,8.34,2.602034453
7/2/1990 0:00,6.78,15.6,3.8,2.675409851
7/3/1990 0:00,11.61,15.15,10.96,2.389206029
7/4/1990 0:00,6.64,15.6,10.04,2.529879921
7/5/1990 0:00,9.68,14.05,16.16,2.458939409
7/6/1990 0:00,33.63,15.85,13.5,2.458939409
7/7/1990 0:00,24.18,15.6,18.54,2.187179226
7/8/1990 0:00,18.8,15.6,20.08,1.934285168
7/9/1990 0:00,32.35,15.6,6.5,2.253332924
7/10/1990 0:00,22.61,14.95,20.46,1.873956056
7/11/1990 0:00,34.45,14.6,17.86,1.934285168
7/12/1990 0:00,13.4,14.95,7.64,2.058402298
7/13/1990 0:00,12.22,15.85,4.7,2.187179226
7/14/1990 0:00,23.02,14.45,8.5,1.69979916
7/15/1990 0:00,40.82,15.85,13.28,2.187179226
7/16/1990 0:00,31.18,14.15,10.38,1.995764842
7/17/1990 0:00,34.87,15.05,14.08,1.934285168
7/18/1990 0:00,38.15,14.15,13.22,1.934285168
7/19/1990 0:00,87.29,15.15,10.72,1.643999135
7/20/1990 0:00,46.34,15.05,13.88,2.187179226
7/21/1990 0:00,62.66,15.15,17.4,2.058402298
7/22/1990 0:00,68.67,14.15,24.08,2.122204714
7/23/1990 0:00,135.6,14.15,9.64,1.873956056
7/24/1990 0:00,78.72,15.3,22.34,1.934285168
7/25/1990 0:00,68.39,14.15,8.58,1.995764842
7/26/1990 0:00,106.67,14.15,6.36,1.934285168
7/27/1990 0:00,170.33,15.15,13.76,2.320672856
7/28/1990 0:00,83.56,14.15,12.94,2.320672856
7/29/1990 0:00,105.26,14.15,15.84,2.389206029
7/30/1990 0:00,143.27,14.05,9.68,2.122204714
7/31/1990 0:00,82.23,14.45,10.38,1.934285168
8/1/1990 0:00,85.23,13.05,10.56,1.862027661
8/2/1990 0:00,111.87,13.05,10.68,2.24000751
8/3/1990 0:00,128.92,13.55,13.82,2.174090215
8/4/1990 0:00,117.54,13.05,17.86,2.109350691
8/5/1990 0:00,150.15,13.35,10.94,1.983376515
8/6/1990 0:00,92.94,13.55,7.92,1.922127533
8/7/1990 0:00,79.29,13.5,14.2,1.803069622
8/8/1990 0:00,222.48,13.5,9.32,1.688549697
8/9/1990 0:00,142.05,13.05,4.96,1.803069622
8/10/1990 0:00,129.38,12.9,9.68,1.472886324
8/11/1990 0:00,129.24,13.55,9,1.745246091
8/12/1990 0:00,108.74,12.9,12.2,1.745246091
8/13/1990 0:00,184.64,13.55,14.5,1.578508586
8/14/1990 0:00,282.15,13.55,27.98,1.862027661
8/15/1990 0:00,262.6,13.55,11.88,1.803069622
8/16/1990 0:00,222.19,13.3,12.22,1.688549697
8/17/1990 0:00,221.27,11.8,8.5,2.045781838
8/18/1990 0:00,275.85,13.3,8.92,1.862027661
8/19/1990 0:00,295,13.55,14.82,2.307109634
8/20/1990 0:00,246.7,11.8,5.66,1.803069622
8/21/1990 0:00,173.24,13.55,14.22,1.688549697
8/22/1990 0:00,199.16,13.3,22.24,1.371622125
8/23/1990 0:00,149.61,13.3,9.28,1.803069622
8/24/1990 0:00,140.84,13,7.82,1.862027661
8/25/1990 0:00,220.96,13.3,7.38,1.421713299
8/26/1990 0:00,187.8,13.3,12.64,1.862027661
8/27/1990 0:00,259.24,13.55,10.4,1.803069622
8/28/1990 0:00,193.03,13.3,7.58,1.803069622
8/29/1990 0:00,136.95,13.3,10.62,1.983376515
8/30/1990 0:00,230.83,13.35,12.04,1.803069622
8/31/1990 0:00,211.34,13.55,9.5,2.045781838
9/1/1990 0:00,198.17,13.4,5.6,1.995764842
9/2/1990 0:00,244.1,13.4,7.66,1.814770234
9/3/1990 0:00,180.79,12.8,3.82,1.43186111
9/4/1990 0:00,148.03,13.4,6.58,1.814770234
9/5/1990 0:00,132.99,11.6,26.5,1.873956056
9/6/1990 0:00,245.16,13.35,7.26,1.873956056
9/7/1990 0:00,218.36,13.9,7.52,2.058402298
9/8/1990 0:00,124.44,13.9,9.02,1.995764842
9/9/1990 0:00,101.74,13.4,20.34,1.934285168
9/10/1990 0:00,95.25,12.85,9.66,2.058402298
9/11/1990 0:00,155.15,13.6,6.64,2.187179226
9/12/1990 0:00,132.22,12.85,4.18,1.934285168
9/13/1990 0:00,118.68,13.35,3.56,1.873956056
9/14/1990 0:00,78.64,13.35,3.52,1.873956056
9/15/1990 0:00,64.23,13.35,5.24,2.187179226
9/16/1990 0:00,42.64,12.8,11.42,2.187179226
9/17/1990 0:00,44.36,12.85,11.14,1.995764842
9/18/1990 0:00,39.36,12.8,8.5,2.253332924
9/19/1990 0:00,64.23,12.8,5.06,2.389206029
9/20/1990 0:00,89.94,12.85,1.6,1.995764842
9/21/1990 0:00,86.71,12.8,2.04,2.187179226
9/22/1990 0:00,76.59,12.8,2.48,1.873956056
9/23/1990 0:00,101.42,12.8,3.86,2.187179226
9/24/1990 0:00,75.4,13.2,2.56,1.995764842
9/25/1990 0:00,58.12,12.8,2.62,1.814770234
9/26/1990 0:00,54.54,12.8,2.08,2.122204714
9/27/1990 0:00,66.8,12.8,8.48,1.995764842
9/28/1990 0:00,127.42,12.8,5.6,1.873956056
